date,x1,x2,x3,x4,x5,x6,location
7/15/2015,100,24,13,2,3,28,2
7/14/2015,114,50,32,6,7,102,2
7/13/2015,59,61,23,6,7,122,2
7/12/2015,42,42,11,4,4,60,2
7/11/2015,70,10,13,2,3,36,2
7/10/2015,50,60,37,4,6,68,2
7/9/2015,31,51,30,3,4,48,2
7/8/2015,34,34,19,2,4,26,2
7/7/2015,75,31,21,2,3,30,2
7/6/2015,69,49,44,5,6,74,2
7/5/2015,74,51,32,5,5,64,2
7/4/2015,70,61,25,7,5,74,2
7/3/2015,86,66,31,6,5,68,2
7/2/2015,96,39,20,3,5,86,2
7/1/2015,73,55,16,5,6,96,2
6/30/2015,72,49,19,4,5,76,2
6/29/2015,58,54,28,6,5,72,2
6/28/2015,57,54,26,5,4,52,2
6/27/2015,39,56,24,5,4,52,2
6/26/2015,41,46,21,2,4,32,2
6/25/2015,81,38,21,2,4,34,2
6/24/2015,90,53,30,8,6,78,2
6/23/2015,76,91,43,4,7,88,2
6/22/2015,73,64,35,4,5,70,2
6/21/2015,62,53,40,8,6,70,2
6/20/2015,97,58,25,7,5,50,2
6/19/2015,58,33,36,9,7,92,2
6/18/2015,78,47,22,6,4,48,2
6/17/2015,97,51,30,5,5,64,2
6/16/2015,96,52,43,7,7,96,2
6/15/2015,78,54,42,7,7,104,2
6/14/2015,70,56,30,4,5,78,2
6/13/2015,108,70,17,6,5,66,2
6/12/2015,87,71,24,9,6,124,2
6/11/2015,80,72,20,8,5,86,2
6/10/2015,88,52,36,6,5,80,2
6/9/2015,87,79,37,7,6,94,2
6/8/2015,75,54,21,7,4,88,2
6/7/2015,67,56,27,9,4,68,2
6/6/2015,67,75,20,8,4,66,2
6/5/2015,69,74,26,6,4,64,2
6/4/2015,67,39,37,8,6,70,2
6/3/2015,60,62,37,8,6,78,2
6/2/2015,76,39,18,5,4,82,2
6/1/2015,81,58,43,8,5,78,2
5/31/2015,88,55,40,11,4,80,2
5/30/2015,84,17,26,7,0,90,2
5/29/2015,88,29,38,8,4,82,2
5/28/2015,91,43,58,10,6,94,2
5/27/2015,75,61,52,9,6,92,2
5/26/2015,75,54,48,7,6,74,2
5/25/2015,74,53,31,8,5,72,2
5/24/2015,61,48,25,10,5,72,2
5/23/2015,67,52,31,8,6,58,2
5/22/2015,93,64,37,10,7,74,2
5/21/2015,75,57,30,12,6,100,2
5/20/2015,74,56,25,12,5,82,2
5/19/2015,114,38,19,9,5,86,2
5/18/2015,71,41,19,6,6,66,2
5/17/2015,150,48,38,7,8,72,2
5/16/2015,103,61,24,11,7,104,2
5/15/2015,156,64,31,8,7,92,2
5/14/2015,100,50,31,9,7,154,2
5/13/2015,98,62,18,9,5,100,2
5/12/2015,76,56,17,9,5,110,2
5/11/2015,85,44,12,7,5,62,2
5/10/2015,87,41,29,7,6,82,2
5/9/2015,90,44,26,8,6,86,2
5/8/2015,110,42,27,8,5,84,2
5/7/2015,73,46,32,11,6,102,2
5/6/2015,49,47,42,8,7,84,2
5/5/2015,49,39,31,10,6,80,2
5/4/2015,56,41,19,8,4,74,2
5/3/2015,65,37,19,6,5,86,2
5/2/2015,76,25,24,5,5,52,2
5/1/2015,84,45,31,9,6,70,2
4/30/2015,64,62,43,10,7,86,2
4/29/2015,84,40,34,7,6,60,2
4/28/2015,80,28,32,9,6,88,2
4/27/2015,76,38,53,8,8,94,2
4/26/2015,58,69,33,8,6,92,2
4/25/2015,67,44,36,11,7,66,2
4/24/2015,95,34,40,7,6,100,2
4/23/2015,99,51,28,10,7,120,2
4/22/2015,99,55,41,9,7,110,2
4/21/2015,72,51,31,12,7,120,2
4/20/2015,32,43,40,10,7,78,2
4/19/2015,55,38,25,5,6,24,2
4/18/2015,66,29,35,4,7,60,2
4/17/2015,62,31,54,9,9,108,2
4/16/2015,91,42,28,8,5,120,2
4/15/2015,76,47,26,9,7,120,2
4/14/2015,55,50,34,10,7,72,2
4/13/2015,51,39,0,5,6,44,2
4/12/2015,93,39,15,4,4,58,2
4/11/2015,101,43,27,7,8,98,2
4/10/2015,89,42,33,9,9,116,2
4/9/2015,86,49,35,9,8,106,2
4/8/2015,53,36,34,10,8,94,2
4/7/2015,66,30,19,5,5,54,2
4/6/2015,70,20,20,4,5,90,2
4/5/2015,42,28,20,5,7,96,2
4/4/2015,42,25,19,0,6,34,2
4/3/2015,62,28,21,4,8,42,2
4/2/2015,55,22,20,5,9,60,2
4/1/2015,59,33,16,4,6,46,2
3/31/2015,136,31,22,4,7,50,2
3/30/2015,135,34,39,10,10,164,2
3/29/2015,100,45,39,10,11,204,2
3/28/2015,80,36,25,9,6,120,2
3/27/2015,85,42,42,10,7,92,2
3/26/2015,80,35,38,11,7,96,2
3/25/2015,75,31,41,10,7,90,2
3/24/2015,73,21,52,8,6,80,2
3/23/2015,61,21,45,8,6,82,2
3/22/2015,136,22,28,8,5,90,2
3/21/2015,150,28,39,12,9,208,2
3/20/2015,115,43,67,20,11,230,2
3/19/2015,86,15,65,10,9,168,2
3/18/2015,109,11,30,6,8,78,2
3/17/2015,147,22,36,9,10,138,2
3/16/2015,117,15,60,17,14,180,2
3/15/2015,85,24,48,12,11,144,2
3/14/2015,69,22,42,14,9,86,2
3/13/2015,74,19,32,8,6,74,2
3/12/2015,55,28,28,8,6,86,2
3/11/2015,68,24,26,9,5,62,2
3/10/2015,56,24,26,11,6,76,2
3/9/2015,111,21,14,5,4,66,2
3/8/2015,130,23,30,10,7,130,2
3/7/2015,95,21,57,12,12,136,2
3/6/2015,96,19,59,11,10,116,2
3/5/2015,83,9,58,10,11,98,2
3/4/2015,67,15,40,6,6,78,2
3/3/2015,91,22,18,6,5,78,2
3/2/2015,101,23,35,9,7,98,2
3/1/2015,104,21,39,9,8,146,2
2/28/2015,80,20,27,8,7,150,2
2/27/2015,71,12,46,8,8,82,2
2/26/2015,67,17,26,7,6,72,2
2/25/2015,78,20,20,7,5,78,2
2/24/2015,83,16,43,10,9,118,2
2/23/2015,164,15,41,9,8,152,2
2/22/2015,93,15,28,6,7,880,2
2/21/2015,62,19,27,6,7,332,2
2/20/2015,105,14,42,6,8,52,2
2/19/2015,117,23,44,7,11,100,2
2/18/2015,128,16,39,8,10,110,2
2/17/2015,112,18,26,9,9,114,2
2/16/2015,84,17,29,9,9,116,2
2/15/2015,118,20,43,7,9,80,2
2/14/2015,94,26,48,11,11,128,2
2/13/2015,61,15,53,10,9,96,2
2/12/2015,53,19,34,9,6,60,2
2/11/2015,125,20,23,8,4,60,2
2/10/2015,120,13,52,14,10,132,2
2/9/2015,62,13,47,18,11,132,2
2/8/2015,56,14,29,9,6,66,2
2/7/2015,90,17,14,6,4,136,2
2/6/2015,94,16,47,11,10,90,2
2/5/2015,124,16,43,11,9,98,2
2/4/2015,93,19,41,16,12,148,2
2/3/2015,79,13,60,14,15,132,2
2/2/2015,61,7,66,11,14,106,2
2/1/2015,49,13,55,9,11,76,2
1/31/2015,57,13,37,9,8,52,2
1/30/2015,55,12,32,10,7,78,2
1/29/2015,67,17,27,9,7,72,2
1/28/2015,53,8,48,7,12,96,2
1/27/2015,64,12,34,7,7,80,2
1/26/2015,61,16,21,9,7,88,2
1/25/2015,73,15,32,8,10,76,2
1/24/2015,67,5,46,9,12,114,2
1/23/2015,66,16,40,11,9,90,2
1/22/2015,64,11,40,10,11,88,2
1/21/2015,68,8,46,8,11,98,2
1/20/2015,62,3,53,8,13,104,2
1/19/2015,70,6,47,9,10,90,2
1/18/2015,51,14,29,11,10,112,2
1/17/2015,52,12,36,10,9,60,2
1/16/2015,88,15,24,9,7,70,2
1/15/2015,80,13,32,12,12,136,2
1/14/2015,77,7,52,11,13,112,2
1/13/2015,81,9,60,10,16,110,2
1/12/2015,65,10,61,9,16,108,2
1/11/2015,59,10,38,10,9,84,2
1/10/2015,64,15,23,12,8,80,2
1/9/2015,69,11,38,11,10,76,2
1/8/2015,63,5,52,11,11,90,2
1/7/2015,47,9,57,37,42,74,2
1/6/2015,45,14,49,26,5,60,2
1/5/2015,91,16,21,9,6,72,2
1/4/2015,64,3,57,12,17,128,2
1/3/2015,59,5,53,10,13,86,2
1/2/2015,43,6,37,11,10,66,2
1/31/2022,78,30,14,2,5,76,1
1/30/2022,75,28,22,3,5,64,1
1/29/2022,65,28,15,3,5,72,1
1/28/2022,79,26,18,3,5,64,1
1/27/2022,120,27,20,3,5,78,1
1/26/2022,136,28,21,3,6,108,1
1/25/2022,80,29,23,3,7,114,1
1/24/2022,74,18,27,2,3,58,1
1/23/2022,132,28,19,2,3,52,1
1/22/2022,127,31,24,4,6,116,1
1/21/2022,111,17,34,3,7,92,1
1/20/2022,98,18,33,3,7,84,1
1/19/2022,111,23,27,3,7,82,1
1/18/2022,82,17,29,3,9,90,1
1/17/2022,62,21,24,3,8,80,1
1/16/2022,100,19,21,3,6,60,1
1/15/2022,111,24,22,3,5,88,1
1/14/2022,80,5,34,4,8,98,1
1/13/2022,63,17,28,4,8,74,1
1/12/2022,67,22,19,3,6,74,1
1/11/2022,60,22,19,3,7,62,1
1/10/2022,166,22,11,2,4,58,1
1/9/2022,171,20,29,3,10,148,1
1/8/2022,132,27,26,3,9,162,1
1/7/2022,124,17,38,3,7,110,1
1/6/2022,127,22,34,4,8,112,1
1/5/2022,93,23,29,4,7,110,1
1/4/2022,72,17,26,3,6,88,1
1/3/2022,82,22,18,3,4,70,1
1/2/2022,84,10,30,3,4,64,1
1/1/2022,68,24,28,3,4,70,1
12/31/2021,38,19,26,3,4,58,1
12/30/2021,63,26,14,2,3,58,1
12/29/2021,147,25,16,3,2,62,1
12/28/2021,119,17,35,4,7,116,1
12/27/2021,83,4,41,3,7,106,1
12/26/2021,36,7,33,4,9,74,1
12/25/2021,43,23,8,3,7,34,1
12/24/2021,101,23,8,0,6,48,1
12/23/2021,98,21,21,2,5,88,1
12/22/2021,70,11,33,3,7,86,1
12/21/2021,120,18,26,3,6,64,1
12/20/2021,110,24,32,2,9,102,1
12/19/2021,70,19,39,3,7,102,1
12/18/2021,57,20,22,2,6,68,1
12/17/2021,60,16,29,3,8,58,1
12/16/2021,162,22,10,1,5,76,1
12/15/2021,140,23,30,2,10,154,1
12/14/2021,80,26,34,2,8,128,1
12/13/2021,44,12,36,3,5,72,1
12/12/2021,88,21,18,3,5,52,1
12/11/2021,107,23,16,1,7,84,1
12/10/2021,105,20,22,1,7,88,1
12/9/2021,126,2,29,2,7,78,1
12/8/2021,83,3,33,3,7,106,1
12/7/2021,108,22,26,2,6,74,1
12/6/2021,118,21,29,2,6,88,1
12/5/2021,78,6,39,3,8,98,1
12/4/2021,60,17,21,2,6,64,1
12/3/2021,54,21,21,3,6,54,1
12/2/2021,62,20,17,1,4,54,1
12/1/2021,38,10,27,3,6,58,1
11/30/2021,76,21,10,2,3,40,1
11/29/2021,151,20,27,2,5,48,1
11/28/2021,123,8,43,3,7,116,1
11/27/2021,81,11,32,4,8,102,1
11/26/2021,65,22,24,2,6,78,1
11/25/2021,81,19,26,3,5,66,1
11/24/2021,67,23,28,4,6,92,1
11/23/2021,42,14,27,4,5,68,1
11/22/2021,58,21,15,3,4,64,1
11/21/2021,190,24,13,2,3,86,1
11/20/2021,173,25,31,3,9,202,1
11/19/2021,155,20,33,2,9,184,1
11/18/2021,119,47,28,3,7,158,1
11/17/2021,85,52,29,4,5,120,1
11/16/2021,89,23,27,4,5,92,1
11/15/2021,119,27,25,4,5,102,1
11/14/2021,111,25,29,3,7,114,1
11/13/2021,64,39,26,4,6,98,1
11/12/2021,51,18,26,4,5,62,1
11/11/2021,42,20,17,3,3,48,1
11/10/2021,38,23,14,3,2,44,1
11/9/2021,29,22,11,0,2,32,1
11/8/2021,17,21,13,0,2,26,1
11/7/2021,103,31,7,0,2,24,1
11/6/2021,130,32,18,2,4,84,1
11/5/2021,142,33,26,3,6,118,1
11/4/2021,132,32,34,3,8,112,1
11/3/2021,91,20,31,3,7,102,1
11/2/2021,80,32,19,2,6,88,1
11/1/2021,70,31,18,2,6,72,1
10/31/2021,86,30,22,4,6,58,1
10/30/2021,70,40,18,2,5,74,1
10/29/2021,63,18,25,2,5,70,1
10/28/2021,59,26,25,3,5,72,1
10/27/2021,95,30,21,3,4,68,1
10/26/2021,105,31,21,2,5,92,1
10/25/2021,70,42,26,3,4,92,1
10/24/2021,75,34,19,3,4,72,1
10/23/2021,80,37,17,0,4,66,1
10/22/2021,74,31,21,2,4,88,1
10/21/2021,68,29,17,3,4,78,1
10/20/2021,60,29,20,2,4,74,1
10/19/2021,64,29,16,2,4,60,1
10/18/2021,56,29,16,2,4,58,1
10/17/2021,34,8,19,2,4,60,1
10/16/2021,38,25,6,2,3,50,1
10/15/2021,58,26,6,0,3,66,1
10/14/2021,52,26,9,0,5,62,1
10/13/2021,21,40,14,2,4,54,1
10/12/2021,27,35,11,0,5,32,1
10/11/2021,29,28,7,0,3,34,1
10/10/2021,47,23,7,0,3,62,1
10/9/2021,23,25,10,2,5,46,1
10/8/2021,45,22,9,0,4,32,1
10/7/2021,24,11,14,2,5,58,1
10/6/2021,9,26,9,0,4,28,1
10/5/2021,51,14,8,1,3,16,1
10/4/2021,65,35,7,2,4,74,1
10/3/2021,70,31,9,3,4,74,1
10/2/2021,42,66,13,4,5,74,1
10/1/2021,54,54,10,0,4,46,1
9/30/2021,31,46,9,2,5,64,1
9/29/2021,35,29,9,1,4,30,1
9/28/2021,25,18,10,0,4,30,1
9/27/2021,17,21,11,0,3,28,1
9/26/2021,19,24,8,1,3,24,1
9/25/2021,23,29,4,2,3,16,1
9/24/2021,44,16,7,2,3,22,1
9/23/2021,28,37,9,0,3,40,1
9/22/2021,17,32,7,2,4,32,1
9/21/2021,30,36,3,1,5,24,1
9/20/2021,23,44,3,1,6,30,1
9/19/2021,36,40,4,2,4,26,1
9/18/2021,21,34,5,2,5,34,1
9/17/2021,21,32,5,2,5,24,1
9/16/2021,35,29,5,2,4,26,1
9/15/2021,23,30,9,2,4,42,1
9/14/2021,38,26,5,0,2,26,1
9/13/2021,13,48,9,2,2,48,1
9/12/2021,52,56,10,2,2,42,1
9/11/2021,84,44,9,2,1,44,1
9/10/2021,53,66,14,3,1,66,1
9/9/2021,79,52,14,2,4,64,1
9/8/2021,15,56,16,2,3,64,1
9/7/2021,17,35,8,1,2,22,1
9/6/2021,25,23,9,1,3,10,1
9/5/2021,14,32,6,2,3,30,1
9/4/2021,17,33,5,2,3,22,1
9/3/2021,32,38,7,2,3,22,1
9/2/2021,24,43,10,2,4,38,1
9/1/2021,11,47,11,2,5,36,1
8/31/2021,72,31,9,2,4,14,1
8/30/2021,72,29,14,2,6,72,1
8/29/2021,63,52,12,2,6,80,1
8/28/2021,58,46,8,2,6,58,1
8/27/2021,59,61,14,2,6,68,1
8/26/2021,67,23,22,2,6,74,1
8/25/2021,33,47,14,2,5,82,1
8/24/2021,30,43,12,2,4,38,1
8/23/2021,65,28,8,2,4,28,1
8/22/2021,48,33,14,2,6,66,1
8/21/2021,41,47,6,2,6,46,1
8/20/2021,52,36,9,2,4,32,1
8/19/2021,25,55,11,2,5,44,1
8/18/2021,24,50,8,2,3,32,1
8/17/2021,43,33,9,2,4,28,1
8/16/2021,42,42,8,2,4,38,1
8/15/2021,21,51,7,2,4,38,1
8/14/2021,25,38,5,2,4,28,1
8/13/2021,57,33,6,2,4,28,1
8/12/2021,81,49,10,2,5,56,1
8/11/2021,69,57,10,2,5,74,1
8/10/2021,34,84,10,2,6,66,1
8/9/2021,17,50,12,2,4,44,1
8/8/2021,47,32,8,2,4,28,1
8/7/2021,30,33,6,2,4,42,1
8/6/2021,44,28,7,2,5,28,1
8/5/2021,58,24,9,2,4,38,1
8/4/2021,44,31,10,2,4,52,1
8/3/2021,43,36,10,3,4,44,1
8/2/2021,32,51,8,2,4,44,1
8/1/2021,60,46,10,3,4,28,1
7/31/2021,45,43,5,2,5,52,1
7/30/2021,59,68,7,3,5,42,1
7/29/2021,82,75,11,4,4,54,1
7/28/2021,67,57,10,3,5,80,1
7/27/2021,57,80,10,3,4,68,1
7/26/2021,51,67,11,2,4,54,1
7/25/2021,54,73,9,3,4,48,1
7/24/2021,68,61,7,4,4,50,1
7/23/2021,68,66,9,2,4,68,1
7/22/2021,46,77,12,3,5,64,1
7/21/2021,50,56,10,3,4,46,1
7/20/2021,44,66,10,2,4,54,1
7/19/2021,34,47,12,3,4,50,1
7/18/2021,28,29,10,2,4,34,1
7/17/2021,34,49,6,2,5,30,1
7/16/2021,47,39,7,0,4,36,1
7/15/2021,28,66,9,2,4,50,1
7/14/2021,43,35,8,3,4,36,1
7/13/2021,63,34,11,3,3,48,1
7/12/2021,72,28,11,2,4,70,1
7/11/2021,62,87,11,2,5,74,1
7/10/2021,50,43,6,2,4,60,1
7/9/2021,31,60,9,0,5,50,1
7/8/2021,43,44,9,0,4,30,1
7/7/2021,71,64,7,2,5,40,1
7/6/2021,63,68,15,3,6,80,1
7/5/2021,34,58,9,3,5,66,1
7/4/2021,21,43,11,3,5,38,1
7/3/2021,29,29,6,2,4,14,1
7/2/2021,70,31,6,2,3,30,1
7/1/2021,79,62,10,2,4,68,1
6/30/2021,77,79,11,2,5,74,1
6/29/2021,62,63,13,3,5,82,1
6/28/2021,53,65,12,2,5,58,1
6/27/2021,48,57,10,2,5,48,1
6/26/2021,60,54,6,2,6,44,1
6/25/2021,89,41,10,2,5,48,1
6/24/2021,69,69,14,3,6,84,1
6/23/2021,42,75,13,2,6,70,1
6/22/2021,63,52,11,3,4,42,1
6/21/2021,73,76,12,3,3,64,1
6/20/2021,94,59,8,2,4,74,1
6/19/2021,80,89,10,3,5,96,1
6/18/2021,37,89,11,4,5,84,1
6/17/2021,36,59,12,2,4,32,1
6/16/2021,13,30,14,3,4,40,1
6/15/2021,43,38,7,0,2,24,1
6/14/2021,54,28,11,3,3,44,1
6/13/2021,57,67,10,0,3,56,1
6/12/2021,47,47,7,2,4,54,1
6/11/2021,45,38,7,0,4,38,1
6/10/2021,106,42,8,2,3,34,1
6/9/2021,70,78,17,3,5,110,1
6/8/2021,77,106,16,3,4,80,1
6/7/2021,62,57,17,4,5,86,1
6/6/2021,113,37,21,3,5,86,1
6/5/2021,83,95,9,2,5,120,1
6/4/2021,37,87,12,3,5,96,1
6/3/2021,71,62,13,4,4,54,1
6/2/2021,75,37,15,3,4,74,1
6/1/2021,65,79,13,5,4,90,1
5/31/2021,61,34,16,3,4,76,1
5/30/2021,47,53,13,2,4,68,1
5/29/2021,35,71,7,0,3,44,1
5/28/2021,65,37,11,0,4,36,1
5/27/2021,63,55,14,2,5,60,1
5/26/2021,52,51,10,3,4,76,1
5/25/2021,76,48,17,3,4,96,1
5/24/2021,81,50,10,3,3,164,1
5/23/2021,65,45,10,3,3,168,1
5/22/2021,54,66,10,2,4,64,1
5/21/2021,32,54,13,0,3,54,1
5/20/2021,48,42,9,0,3,28,1
5/19/2021,67,45,13,2,3,56,1
5/18/2021,54,80,17,3,4,70,1
5/17/2021,28,57,14,2,4,54,1
5/16/2021,0,26,10,0,3,20,1
5/15/2021,0,29,7,2,4,12,1
5/14/2021,0,52,13,3,5,88,1
5/13/2021,80,110,15,3,4,98,1
5/12/2021,47,78,13,3,4,84,1
5/11/2021,42,68,13,2,3,54,1
5/10/2021,54,49,12,2,3,48,1
5/9/2021,50,17,27,2,4,64,1
5/8/2021,161,48,8,2,3,104,1
5/7/2021,123,48,10,3,3,844,1
5/6/2021,64,39,13,2,3,548,1
5/5/2021,5,72,19,4,4,128,1
5/4/2021,58,42,8,0,4,74,1
5/3/2021,68,24,27,2,5,54,1
5/2/2021,30,50,17,3,4,64,1
5/1/2021,52,42,6,0,3,32,1
4/30/2021,54,38,9,2,4,50,1
4/29/2021,76,47,11,2,3,54,1
4/28/2021,70,51,19,3,4,132,1
4/27/2021,51,41,17,3,4,104,1
4/26/2021,55,45,16,4,3,62,1
4/25/2021,55,48,12,2,3,62,1
4/24/2021,46,43,11,2,3,58,1
4/23/2021,68,42,10,2,4,48,1
4/22/2021,118,53,12,3,3,88,1
4/21/2021,97,89,22,5,5,136,1
4/20/2021,116,88,23,4,5,118,1
4/19/2021,81,80,25,4,4,114,1
4/18/2021,51,58,19,6,4,92,1
4/17/2021,65,38,8,4,3,62,1
4/16/2021,70,35,21,2,3,134,1
4/15/2021,96,37,21,3,3,128,1
4/14/2021,52,52,21,3,3,90,1
4/13/2021,29,41,9,3,3,48,1
4/12/2021,66,33,8,0,3,24,1
4/11/2021,80,35,20,3,4,76,1
4/10/2021,69,52,15,3,4,86,1
4/9/2021,65,52,13,3,3,68,1
4/8/2021,58,43,12,3,3,70,1
4/7/2021,95,39,12,3,3,70,1
4/6/2021,75,44,19,4,4,86,1
4/5/2021,50,54,18,3,4,74,1
4/4/2021,32,37,12,0,3,48,1
4/3/2021,55,35,7,0,2,18,1
4/2/2021,50,35,16,3,4,76,1
4/1/2021,62,38,14,3,3,92,1
3/31/2021,67,41,15,3,3,92,1
3/30/2021,100,38,23,3,4,90,1
3/29/2021,116,41,22,3,5,238,1
3/28/2021,53,34,14,2,5,456,1
3/27/2021,129,38,14,0,4,32,1
3/26/2021,159,29,35,4,6,134,1
3/25/2021,111,39,31,4,6,152,1
3/24/2021,102,63,23,3,4,110,1
3/23/2021,106,45,23,4,4,116,1
3/22/2021,58,39,25,4,5,134,1
3/21/2021,105,35,15,3,4,68,1
3/20/2021,89,33,10,2,5,84,1
3/19/2021,93,30,21,3,5,84,1
3/18/2021,119,41,20,4,5,130,1
3/17/2021,67,30,34,5,6,156,1
3/16/2021,67,33,19,4,4,148,1
3/15/2021,166,35,12,3,4,152,1
3/14/2021,160,44,26,4,7,152,1
3/13/2021,127,42,22,3,7,136,1
3/12/2021,142,40,16,3,5,112,1
3/11/2021,174,40,20,4,6,124,1
3/10/2021,164,48,37,4,8,168,1
3/9/2021,107,38,34,4,7,148,1
3/8/2021,84,34,27,5,6,98,1
3/7/2021,52,35,19,3,5,80,1
3/6/2021,64,33,10,4,4,42,1
3/5/2021,102,29,13,2,4,58,1
3/4/2021,106,33,25,4,6,74,1
3/3/2021,89,15,38,4,6,94,1
3/2/2021,26,24,32,5,6,82,1
3/1/2021,45,29,13,3,4,18,1
2/28/2021,85,29,11,3,4,28,1
2/27/2021,52,19,27,4,5,66,1
2/26/2021,69,33,14,4,3,44,1
2/25/2021,114,30,19,5,4,64,1
2/24/2021,73,12,35,6,7,112,1
2/23/2021,53,29,18,5,5,90,1
2/22/2021,106,29,13,4,4,100,1
2/21/2021,141,33,24,4,6,112,1
2/20/2021,131,43,25,5,7,136,1
2/19/2021,94,37,30,4,7,120,1
2/18/2021,56,32,26,6,5,94,1
2/17/2021,44,24,14,5,4,80,1
2/16/2021,50,23,10,4,3,90,1
2/15/2021,112,26,14,4,4,44,1
2/14/2021,166,27,17,4,6,104,1
2/13/2021,170,29,35,6,9,140,1
2/12/2021,165,37,28,5,9,152,1
2/11/2021,149,41,26,5,8,142,1
2/10/2021,92,32,30,4,8,126,1
2/9/2021,62,22,37,4,6,72,1
2/8/2021,64,24,24,5,5,54,1
2/7/2021,130,23,12,5,4,54,1
2/6/2021,118,28,13,4,6,122,1
2/5/2021,76,30,25,4,6,106,1
2/4/2021,65,22,35,4,6,58,1
2/3/2021,77,30,20,5,4,50,1
2/2/2021,67,17,24,4,5,68,1
2/1/2021,110,24,11,4,4,64,1
1/31/2021,110,27,26,4,5,110,1
1/30/2021,96,19,29,4,6,108,1
1/29/2021,45,17,30,5,6,90,1
1/28/2021,73,25,14,5,4,44,1
1/27/2021,78,27,22,4,6,70,1
1/26/2021,135,23,24,5,7,78,1
1/25/2021,106,14,35,5,9,100,1
1/24/2021,15,15,32,4,9,78,1
1/23/2021,35,26,16,5,6,30,1
1/22/2021,118,25,12,2,4,26,1
1/21/2021,146,18,23,3,6,70,1
1/20/2021,107,3,47,7,10,122,1
1/19/2021,54,8,42,6,9,92,1
1/18/2021,78,21,22,5,6,46,1
1/17/2021,59,25,25,4,6,76,1
1/16/2021,110,24,19,5,5,42,1
1/15/2021,122,24,13,4,5,90,1
1/14/2021,112,21,32,6,7,130,1
1/13/2021,135,12,34,6,8,138,1
1/12/2021,148,13,39,5,8,164,1
1/11/2021,111,5,42,6,10,116,1
1/10/2021,81,7,33,6,8,100,1
1/9/2021,68,21,24,6,6,66,1
1/8/2021,59,20,22,7,6,56,1
1/7/2021,41,21,14,7,7,54,1
1/6/2021,61,21,10,5,6,62,1
1/5/2021,55,23,23,5,5,54,1
1/4/2021,88,26,15,4,4,50,1
1/3/2021,64,20,29,5,7,96,1
1/2/2021,53,21,22,6,6,88,1
1/1/2021,80,22,19,5,5,68,1
12/31/2020,49,16,27,6,7,62,1
12/30/2020,51,21,16,4,5,54,1
12/29/2020,138,20,10,4,4,72,1
12/28/2020,146,17,22,4,9,120,1
12/27/2020,129,20,31,5,9,114,1
12/26/2020,100,21,30,4,7,126,1
12/25/2020,74,17,34,5,7,100,1
12/24/2020,119,21,27,5,6,70,1
12/23/2020,150,23,28,5,7,114,1
12/22/2020,141,16,49,6,9,122,1
12/21/2020,113,13,43,6,9,100,1
12/20/2020,73,12,38,6,9,86,1
12/19/2020,65,22,25,6,6,60,1
12/18/2020,87,18,22,6,6,58,1
12/17/2020,83,21,29,5,6,72,1
12/16/2020,57,15,32,6,6,68,1
12/15/2020,40,20,19,6,5,48,1
12/14/2020,46,21,15,5,4,36,1
12/13/2020,92,20,13,4,3,40,1
12/12/2020,128,23,18,4,5,70,1
12/11/2020,171,22,28,5,8,112,1
12/10/2020,146,8,35,5,11,154,1
12/9/2020,115,11,42,5,8,118,1
12/8/2020,66,7,40,6,8,104,1
12/7/2020,121,21,24,5,5,60,1
12/6/2020,126,26,27,6,7,100,1
12/5/2020,97,24,27,5,6,94,1
12/4/2020,80,17,28,5,6,82,1
12/3/2020,73,21,27,5,6,76,1
12/2/2020,75,21,22,6,6,70,1
12/1/2020,86,20,22,5,5,76,1
11/30/2020,67,18,26,5,6,80,1
11/29/2020,66,19,22,5,5,60,1
11/28/2020,53,19,15,4,4,60,1
11/27/2020,110,21,11,4,4,46,1
11/26/2020,131,19,20,4,7,88,1
11/25/2020,99,21,28,5,8,106,1
11/24/2020,64,7,32,5,7,88,1
11/23/2020,59,14,23,4,5,60,1
11/22/2020,67,21,16,4,5,54,1
11/21/2020,75,18,15,3,5,52,1
11/20/2020,45,14,20,3,5,62,1
11/19/2020,35,17,11,2,3,44,1
11/18/2020,85,22,11,0,4,34,1
11/17/2020,149,17,24,2,5,76,1
11/16/2020,142,18,37,4,8,126,1
11/15/2020,157,24,28,3,7,118,1
11/14/2020,143,34,29,2,8,130,1
11/13/2020,148,32,32,3,7,128,1
11/12/2020,117,29,37,4,7,126,1
11/11/2020,84,27,35,5,6,106,1
11/10/2020,75,22,30,5,7,92,1
11/9/2020,42,24,23,4,6,80,1
11/8/2020,60,19,19,4,4,62,1
11/7/2020,122,22,15,3,4,104,1
11/6/2020,117,43,22,4,6,132,1
11/5/2020,75,13,36,5,6,98,1
11/4/2020,51,22,30,4,5,78,1
11/3/2020,32,25,17,4,3,70,1
11/2/2020,55,22,10,3,3,48,1
11/1/2020,90,25,19,4,5,72,1
10/31/2020,79,22,19,2,6,84,1
10/30/2020,80,33,23,3,4,82,1
10/29/2020,67,29,23,4,4,100,1
10/28/2020,97,29,25,4,4,90,1
10/27/2020,140,27,22,3,5,102,1
10/26/2020,108,43,31,5,6,128,1
10/25/2020,74,39,25,4,6,106,1
10/24/2020,51,33,19,5,4,74,1
10/23/2020,43,26,16,4,4,66,1
10/22/2020,104,23,11,5,3,62,1
10/21/2020,107,30,25,3,5,116,1
10/20/2020,105,16,34,4,5,112,1
10/19/2020,98,40,24,3,5,102,1
